docId,filename,toptopics...
0,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-01-05.txt,9,0.28307644792987763,5,0.2232757084830271,8,0.21282285791077152,7,0.20218825101290167,2,0.043540039315339084,1,0.021203484104479094,4,0.00914916887098769,3,0.00247785764657378,0,0.002065657113689243,6,2.005276123531804E-4
1,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-01-12.txt,9,0.31279681053115854,8,0.25631381307431644,5,0.2348120861921899,7,0.1444940141484073,2,0.017537443664227065,3,0.01489026504590155,6,0.007193929085202589,0,0.005768737061130104,1,0.0053979795484958935,4,7.949216489706559E-4
2,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-01-19.txt,9,0.28404832746361725,5,0.25875982946843945,8,0.21882913646531207,7,0.19601328073229712,3,0.023980328484470417,2,0.006458884620962864,6,0.005534953269544009,4,0.004284756633305392,1,0.0019575244396210136,0,1.329784224303677E-4
3,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-01-26.txt,8,0.2916438227367684,5,0.2862546324170966,9,0.25800216261320047,7,0.12225989407938445,4,0.01719002322793347,2,0.00911288429257087,1,0.005169600301360116,6,0.004092415645836118,0,0.0037197158780378253,3,0.0025548488078116615
4,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-02-02.txt,5,0.34627618419216155,9,0.272960336406297,8,0.18463389721011067,7,0.14307599253035685,2,0.032056076232702777,3,0.008314945797485292,0,0.00409810339562267,4,0.0032000406452839434,6,0.0031482858271961733,1,0.002236137762783017
5,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-02-09-01.txt,4,0.6974117298354866,9,0.1410930448715012,1,0.04971661604548895,5,0.04244199072540521,2,0.020081024141273402,0,0.0200324174318551,7,0.01960791679862065,8,0.008992826244735418,6,4.226792024201245E-4,3,1.997547032134241E-4
6,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-02-09.txt,9,0.3000879748226232,5,0.2590667076282115,8,0.2317181834951026,7,0.12691847946588375,2,0.04277042421518615,1,0.01623733176652307,4,0.010720687387716275,3,0.006935766217580381,0,0.004465857101925036,6,0.0010785878992480339
7,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-02-16.txt,5,0.2811264139840941,9,0.24922232555384274,7,0.17806054619954173,8,0.16854036331139333,2,0.08062586270205363,3,0.014445781748066763,6,0.014351917641847997,4,0.010434515916591823,1,0.002849680165885418,0,3.42592776682496E-4
8,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-02-23.txt,9,0.27937528614021373,8,0.24841997099623983,5,0.24408652481388673,7,0.12686650380898876,2,0.058570182807767136,3,0.021670320277476948,4,0.016489748724847222,1,0.0034677115067292892,0,7.264945608315105E-4,6,3.272563630187927E-4
9,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-03-01.txt,9,0.29175862630339855,5,0.2833800635635264,8,0.1617153856000619,7,0.1503318764699205,2,0.057565759608163854,3,0.037421528487665195,4,0.00780401572640705,1,0.005965853708044767,6,0.003836611709484035,0,2.202788233277514E-4
10,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-03-08.txt,5,0.2589544936781699,7,0.22614049880748596,9,0.21482160174052325,8,0.11383519177622918,2,0.1051146447935584,3,0.07058149706262859,1,0.006888882225070893,4,0.0027118246803664813,6,9.162678217378421E-4,0,3.5097414229490884E-5
11,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-03-15.txt,3,0.3187928038719719,9,0.2184461247888708,5,0.1718520266271022,7,0.1455575322093459,2,0.07192975409420427,8,0.06773847790032926,6,0.0034380557460641672,4,9.844620263662262E-4,0,6.800610368475248E-4,1,5.807016988977407E-4
12,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-03-22.txt,9,0.3196431758478213,5,0.26249050520936,2,0.12859161265781976,7,0.1195001278438641,8,0.07255082634239042,3,0.05721089478961857,4,0.028678978943245136,1,0.0068203162645742,0,0.0028504403800931216,6,0.0016631217212133519
13,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-03-29.txt,3,0.2624740443712852,9,0.23500992969668844,5,0.19150250046023032,2,0.14014928977244243,7,0.10501796164638671,8,0.045528518442478044,4,0.01234541141025443,1,0.0037907755314003635,0,0.003558975443192914,6,6.22593225641167E-4
14,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-04-05.txt,9,0.27190343653199694,5,0.2549383526777687,2,0.23639960978508345,7,0.10029289035638328,8,0.07556008297313006,3,0.028959793232786964,4,0.023430788073321697,1,0.006034008779924258,0,0.0020641664790241637,6,4.168711105804755E-4
15,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-04-12.txt,9,0.33101643558135724,2,0.27916138598320883,5,0.2391400716288705,8,0.046366304172865,4,0.027142285018945986,7,0.026764732263744775,0,0.020711498795364384,3,0.01132398380895437,1,0.010418790200826509,6,0.007954512545862423
16,file:/C:/Users/Angela%20Chiesa/Desktop/Shawville/shawville/83471_2000-04-19.txt,9,0.27602196140774315,5,0.2604534610527316,2,0.23627571529483102,7,0.1406928741681894,8,0.02106381740737642,3,0.01783743182132142,1,0.015251563567221472,4,0.01508245612346206,6,0.014971552700370858,0,0.0023491664567526186
