docId,filename,0 2006 819 pontiac,1 day june july,2 1 april 2003,3 march lot la,4 fair 1 4,5 4 2000 2001,6 sept oct de,7 de la des,8 2 4 3,9 1 shawville pontiac
63,83471_2001-02-21.txt,0.020111391976047988,0.00367934244473465,0.026706887029913647,0.015335915545256306,0.010467677799288888,0.18578461733212145,4.7388465729736757E-4,0.15669416429636054,0.2971265898245404,0.28361952909443877
64,83471_2001-02-28.txt,2.864889866375051E-4,0.0024650169010702735,0.021586173402887276,0.04556570367475276,4.1649560967981316E-4,0.18559642428788892,0.002039428876407666,0.2831594005018184,0.2173452520108724,0.24153961574798496
65,83471_2001-03-07.txt,0.0018186698458108107,2.0173883030319138E-4,0.06776845898608815,0.08407790212249727,0.006286058315160709,0.16972885292978118,0.008856573312941022,0.2982454486292866,0.12735017885733318,0.2356661181707979
66,83471_2001-03-14.txt,0.0033533570061787953,0.0018487223790310914,0.09664514737479576,0.09386239264988717,0.022978494015334933,0.17719828208281993,9.222773711353019E-5,0.2325815442707101,0.1271739816477493,0.24426585083637944
67,83471_2001-03-21.txt,4.879285426646825E-5,0.001906790767298486,0.09865705462606873,0.07680812919701302,0.003447055291377138,0.19610126513273468,7.0863280401908E-4,0.20215589262439204,0.17593694487474942,0.24422944182808093
68,83471_2001-03-28.txt,0.03178760550584424,2.9660609632166927E-4,0.25471819806719076,0.09015509717880348,0.026218227445991664,0.16974732518503696,0.004656292566679532,0.06403503434400533,0.05667569874947548,0.3017099148606509
69,83471_2001-04-04.txt,0.005033613891925457,0.001826297545121293,0.2195065583159119,0.034742091177821226,0.01908476390910928,0.20388633589465935,0.00119607446476762,0.17565348508378748,0.056042147060332885,0.2830286326565635
70,83471_2001-04-11.txt,0.008481138988302802,0.005052681988575529,0.27433673065959,0.022113021390543386,0.0404056446432104,0.16716550829546212,0.004601609597168738,0.08453258144772668,0.06694196163603963,0.32636912135338064
71,83471_2001-04-18.txt,0.002731767217314415,8.438944648378635E-4,0.15886911914521576,0.018837748164586783,0.012109470403133786,0.26644927102128263,0.003688683240411324,0.23470266950344992,0.030734582470597818,0.27103279436916966
72,83471_2001-04-25.txt,5.16543295188372E-4,0.004389253024725286,0.28739626588074824,0.009938635799106555,0.018047923880606668,0.20811815392045055,0.00990226179597221,0.22876744898659085,0.004420655682029838,0.22850285773458137
73,83471_2001-05-02.txt,1.0140768763021956E-4,0.02987356007327987,0.30301842968801457,8.414553856788778E-4,0.015087558074610877,0.22039825344946395,0.010415354266471612,0.1291240333417856,0.010434453656870703,0.2807054943761937
74,83471_2001-05-09.txt,1.1514942678022136E-4,0.033347527086814446,0.23555769960822234,0.006195003139309907,0.008734480108572338,0.2421538913144394,0.0063001178352288635,0.17260389848914026,0.010843584875965543,0.28414864811552665
75,83471_2001-05-16.txt,0.010211217214102146,0.06316976048678861,0.18078625656483613,0.006648413586390665,0.016516889156968223,0.25690245685610164,2.4784610673632304E-4,0.209390774459506,0.006698725456142365,0.24942766011242787
76,83471_2001-05-23.txt,0.0020832561553322023,0.06321364417921668,0.11425349160671015,0.006287451413758432,0.02442866895102048,0.33597243252864833,0.015152318053609493,0.1595264106345276,0.002873762326739367,0.27620856415043726
77,83471_2001-05-30.txt,6.728559484219383E-4,0.06951395515534294,0.1609443630148893,2.0460011446178842E-4,0.012006629369623005,0.31330392047032185,0.0065280163037785294,0.1505822511817005,0.016110948851793663,0.27013245958966653
78,83471_2001-06-06.txt,0.0011769907213684022,0.059057202453829186,0.21161130566927697,0.0025359804310582643,0.023505830395647468,0.26844376906589945,0.006469384456484791,0.14706108499707773,0.002342762796527078,0.27779568901283064
79,83471_2001-06-13.txt,4.2315186540250725E-5,0.10556380738428721,0.14535684469722002,0.0022625178300554926,0.01755365647769281,0.30863736821869764,0.007056425470708951,0.1426184821443697,0.009388253695453225,0.26152032889497473
80,83471_2001-06-20.txt,0.0016259226388291672,0.07840046740670983,0.06406853785206933,0.010434138323849559,0.03084246021385398,0.2901289621574862,0.012051182793680788,0.22078428592401644,0.011562355767901846,0.2801016869216029
81,83471_2001-06-27.txt,0.00364056689950483,0.10150776176878115,0.0352002845468592,0.0011250908210746933,0.0629259995661462,0.31745029345203474,0.009028415773406441,0.19352552532689524,9.029709677482868E-4,0.2746930908775492
82,83471_2001-07-04.txt,0.001989893219665969,0.13685526558286035,0.01355013264396102,6.437130474636677E-4,0.032544700609778696,0.3573045704504866,0.018819097783215052,0.1527184441752491,0.009514356845359237,0.2760598256419603
83,83471_2001-07-11.txt,0.0025283421948286895,0.13367972857319876,0.0363073967606955,2.4201115347889673E-4,0.04410848215371582,0.3343296554138845,0.01518107539661245,0.19236491968322475,0.0029283442810405227,0.23833004438932015
84,83471_2001-07-18.txt,0.0012763592891943559,0.08415709947674899,0.05696277760030433,0.014018122320296112,0.03741600935230701,0.3913407959762789,0.014634319187431686,0.11470475920766869,0.007101696050510205,0.2783880615392597
85,83471_2001-07-25.txt,0.008814348327013461,0.135516738202329,0.07696151017942927,0.0019639344123876866,0.0366754273932451,0.3380379855606549,0.014181313289684232,0.11171260831908461,0.001945831613375309,0.27419030270279643
86,83471_2001-08-01.txt,0.0023428836673298095,0.09379473258462681,0.08825745313663343,7.216570103429959E-5,0.033363109845117686,0.33631954101791117,0.01373564775551538,0.14643270882494194,0.00473362816472088,0.2809481293021686
87,83471_2001-08-08.txt,0.0015493765365698485,0.09062421893875944,0.017422920254945837,0.002076316059390968,0.060070173770655766,0.34739051414716404,0.036172845744449,0.16421919974042737,1.863163160458069E-4,0.2802881184915919
88,83471_2001-08-15.txt,4.2099993116698786E-5,0.06657230582936664,0.09682796853455433,0.009565756539616195,0.04358847583149615,0.3279670668474367,0.04456956298881435,0.12823900725260662,0.0014684512298996776,0.2811593049530926
89,83471_2001-08-22-01.txt,8.366455735046595E-4,0.013975626954957226,0.05552286039739621,4.6622217771515686E-5,0.600082551491416,0.006691809620354689,0.001011681870073218,0.0038538896246643043,0.004341074573308457,0.31363723767655377
90,83471_2001-08-22.txt,1.7071322565077667E-4,0.02396611441505096,0.03834165039292155,0.002839114366564749,0.053337492316112574,0.3119402412137418,0.059045774211823505,0.20935408994089524,0.006101312211884729,0.2949034977053541
91,83471_2001-08-29.txt,0.0019536209121943696,0.05164570416465926,0.07502679614488031,0.0028582246953428258,0.08081883704071602,0.22218038391322578,0.0778547220583778,0.18793036423953882,0.005746434325856492,0.2939849125052083
92,83471_2001-09-05.txt,3.426968799291732E-4,0.03621854237624178,0.06765055684438395,2.3244428112196718E-5,0.1279956117870521,0.2645831987655234,0.10671501396312366,0.11736128678354073,0.0030574802001916133,0.2760523679719014
93,83471_2001-09-12-01.txt,1.7223850021972492E-4,0.004682631217240495,0.01416315316161045,2.482457704163627E-4,0.8877162951210388,0.0013769335772719083,0.0010496267570903174,0.0028788819461584153,0.005913208570201095,0.08179878537875244
94,83471_2001-09-12.txt,0.0030228540602836077,0.039450885041131145,0.13914952603053612,2.7281086671583927E-5,0.06007334845436132,0.19993989591840536,0.1217530944308162,0.12481389493696467,0.010227411063014823,0.3015418089778152
95,83471_2001-09-19.txt,5.139025639390072E-5,3.075526758661207E-4,0.04761430482893708,0.0024075971371269535,0.01808686668334457,0.17065470028501692,0.30611471780078764,0.17192940699189616,0.020500666715010822,0.2623327966256198
96,83471_2001-09-26.txt,0.008689877545243845,0.012229241374009242,0.16687202764202588,0.006937817796805431,0.02844614729562095,0.2006839669185632,0.12423520920596522,0.12851732653363956,0.009469519821505037,0.3139188658666216
97,83471_2001-10-03.txt,0.001171086338755727,0.01767574043744735,0.05162183202640962,2.202634951870816E-5,0.03742929045699574,0.1815998310434426,0.17997422811101266,0.14026914076568006,0.029698273117762304,0.3605385513529752
98,83471_2001-10-10.txt,4.630923561759625E-4,0.0030793540247275064,0.07150302185238713,3.1410606903292113E-5,0.015961041305478228,0.2118995369427681,0.20304380448090456,0.12157981211936306,0.07242384338537401,0.3000150829259181
99,83471_2001-10-17.txt,1.4017017070841844E-4,0.002937092049744636,0.03939722824333056,0.001163096682415408,0.006613366668953533,0.1444074729015292,0.27135191870800185,0.17734511324169305,0.15867093649942784,0.19797360483419543
100,83471_2001-10-24.txt,5.1460272943120435E-5,0.003799244559580639,0.06351763420197018,1.1174645561873833E-4,9.957567879370687E-4,0.1683326185337562,0.28975664284551744,0.11851726402260845,0.1883651540377046,0.16655247828236358
101,83471_2001-10-31.txt,1.1919604099042608E-4,0.0027947915392450774,0.06752992790798985,9.147620601864063E-4,0.004137854777831268,0.13803010248063088,0.16172709483132622,0.23870123893226677,0.20484156670935744,0.18120346472017568
102,83471_2001-11-07.txt,0.002843812610666321,0.002145557303180311,0.055620547235027004,4.90406617524164E-4,0.07269461981985689,0.11170554734755629,0.10556420372771542,0.15606611033575327,0.2601143077494822,0.23275488725323815
103,83471_2001-11-14.txt,0.002356958324908422,0.011926102005871521,0.08344788334874205,2.766779299244728E-5,0.010515439479429806,0.18071435345328427,0.07262652366660259,0.07980599068715645,0.2799610156297572,0.27861806561125524
104,83471_2001-11-21.txt,1.1372103389350483E-4,5.399007554415996E-4,0.0534410789861265,8.018605436107943E-4,0.004585747010801068,0.1000757570617255,0.04939028633205095,0.27040915621808975,0.29941936147634224,0.22122313058191811
105,83471_2001-11-28.txt,5.033724472949211E-5,0.011712622622455897,0.06829528238587317,0.0037742739319072296,0.015217417325180586,0.11276647208451608,0.019055893147461745,0.15541251789497623,0.27337973520611486,0.34033544815678474
106,83471_2001-12-05.txt,0.0013613184057826894,0.0012299959053952325,0.04584721599433237,8.795376658869054E-4,0.0028207555653082398,0.11376022021742628,0.01716333479250078,0.17903626432693076,0.31324090403803223,0.3246604530884045
107,83471_2001-12-12.txt,2.7429006335167325E-4,4.274310374771646E-4,0.07221329070549716,0.002991674506680006,0.010402422343276804,0.10127610526260139,0.004777329263668578,0.22813439696070795,0.29177422178732876,0.2877288380694105
108,83471_2001-12-19.txt,0.008583594123162546,0.004520123963272063,0.06502388557326992,0.013385553869859968,0.03531783406367174,0.08892084872742306,0.005495570309363565,0.09167563210986704,0.29952527364257264,0.38755168361753745
109,83471_2001-12-26.txt,0.03908316170755821,0.003448843102146821,0.10472723265828,0.012045883008852298,0.017940283107295504,0.24704369380741256,0.026927533439013975,0.054453470625615605,0.11625474126158468,0.37807515728224034
110,83471_2002-01-09.txt,0.0024920101141394056,0.009695462351326995,0.19036553797258943,0.0027555710637600568,0.017294521640018563,0.11220185108452134,4.649168476232275E-4,0.004264465595263256,0.35992549823077863,0.3005401650999791
111,83471_2002-01-16.txt,0.002732610449034659,0.003236513993568803,0.09168314326283333,0.00974828310338735,0.027464432108484572,0.09636835222805688,0.0043394816187576225,0.08631016033387545,0.4449607136358032,0.23315630926619813
112,83471_2002-01-23.txt,7.316873595311753E-4,0.0054097809493956804,0.16462540656854832,0.0035130799297250254,0.0037155903795696417,0.12022767751496642,7.463556300434741E-4,0.0409722146379708,0.39015710513222746,0.269901101898022
113,83471_2002-01-30.txt,1.6566368480350866E-4,0.003474218413277599,0.15705053803237193,0.010070393305916742,0.029177936789304762,0.09794973996871877,6.855235624880601E-4,0.19063023384049527,0.3060372247985833,0.20475852760404006
114,83471_2002-02-06.txt,2.8109246366581097E-4,0.0012958938233079442,0.10215766911745829,3.3630565383016504E-4,0.0067610277386019706,0.13022551721885792,0.008873169580057766,0.06019196352901544,0.3906455406216259,0.2992318202535788
115,83471_2002-02-13-01.txt,0.003010538297009332,0.08526907120510654,0.02786178016488572,5.340717653861995E-5,0.6865578617369046,0.02972612602252511,8.168899939765832E-4,0.026133179327569048,0.0494357630685396,0.09113538300694496
116,83471_2002-02-13.txt,0.005957964687332741,0.04961380835395085,0.13540889821119778,0.011753606130315319,0.01735010133229968,0.07625254535987558,0.00948223201916766,0.06418242510256439,0.32878721565901287,0.3012112031442831
117,83471_2002-02-20.txt,0.022149057902191027,0.02190541883393886,0.18323434897886012,0.01551977555673771,0.013185960587440903,0.07264592099335714,5.526427882801365E-4,0.09874078153356569,0.3089955548602158,0.26307053796541263
118,83471_2002-02-27.txt,0.010068284482656332,0.0195328132039445,0.2501019254631639,0.02976740863321649,0.00570148714919919,0.1129919969215266,0.004674261576292562,0.021139139161452304,0.25027332941584957,0.2957493539926986
119,83471_2002-03-06.txt,0.00808253795958085,0.027304331141727412,0.20063098369539892,0.05453610596784546,0.01888159870597912,0.07994171574656164,0.002739504007870946,0.13681564826953013,0.19394744237360312,0.27712013213190245
120,83471_2002-03-13.txt,5.031754337713275E-4,0.017669633573812415,0.09836192219888037,0.510240828724213,0.0059759009766835085,0.04821742013690988,0.0015080826876358465,0.089894386495976,0.03928526773437851,0.1883433820377392
121,83471_2002-03-20.txt,6.652110260836734E-5,0.02399150230057411,0.13450459271424808,0.5007267869994415,2.8764819374905346E-5,0.04597584401367979,0.003100512453736175,0.09494388271984443,0.030976547260754734,0.1656850456157379
122,83471_2002-03-27.txt,6.453630751182601E-4,0.02109455944597381,0.2512190966036009,0.06665902526513766,0.00971871571366647,0.08561724279466394,5.341437755534629E-4,0.27330413989455465,0.08368519598481555,0.20752251744691527
123,83471_2002-04-03.txt,0.01819239448128445,0.005548014623780594,0.3244147397489364,0.032294955579356556,0.011310597750435478,0.06521790527185499,0.006957340696045568,0.1615841420068735,0.1123334366737901,0.26214647316764234
124,83471_2002-04-10.txt,0.010987230959882587,0.007589980238720454,0.3455243481899166,0.023365366062238956,0.010111886891685198,0.060398416651000326,0.003321058057472388,0.19631892550300273,0.07954400649115675,0.2628387809549239
125,83471_2002-04-17.txt,6.76299284154744E-4,0.020783592660308183,0.4157645136537651,0.019017455497350465,0.017874087083245647,0.07936708625939944,0.005756705344627613,0.18834995751370945,0.016264701343558258,0.23614560135988105
126,83471_2002-04-24.txt,0.0017355134582353645,0.027261943010799785,0.39488836099082336,0.01793788837139119,0.01594999553174101,0.0481482676066372,0.010862662713214264,0.25989738678184987,0.009309883403581366,0.21400809813172655
127,83471_2002-05-01.txt,0.002904629144718289,0.015389041185832522,0.4197251768072595,0.008363538353557924,0.01813270313995814,0.09705544077781152,0.005718061926754877,0.16686119587450673,0.026628271326345734,0.2392219414632547
128,83471_2002-05-08.txt,0.002691364649857767,0.035528455573663686,0.42396659879168047,0.012980984491315545,0.023497339209637126,0.12281685015850673,0.0032575130967638097,0.12392723652289091,0.016546483897212097,0.23478717360847184
129,83471_2002-05-15.txt,6.195680023623601E-4,0.05315568980524548,0.45545219863636155,0.009504353526835676,0.029146935353659476,0.1254108561959277,0.012174679173865648,0.05786496650257767,0.0046042187863155745,0.2520665340168488
130,83471_2002-05-22.txt,4.635986819079314E-5,0.12386239669002455,0.3557899184437476,0.00700485798176788,0.00910537523808841,0.10193844625886202,0.011566570823165192,0.133927079374868,0.004455424054392204,0.25230357126689335
131,83471_2002-05-29.txt,0.0011481966268292356,0.11612415749729194,0.42664569023110077,0.0012182475962929486,0.019066189307176372,0.1166395505362818,0.013929240929947066,0.05895330099428539,0.0054498206804701925,0.24082560560032426
132,83471_2002-06-05.txt,0.0038741773556373307,0.0922350048287237,0.4087468680636135,0.0018117828989681303,0.02186116239734445,0.158087828562068,0.010985008351609248,0.05301752512726505,0.005833101673417519,0.24354754074135318
